relative_path,category,extension,size_bytes,sha256,width,height,duration_seconds,encoding,line_count
system/ManualMenu_ch2.png,system,.png,29238,4de9c0ef89f016c8da6edbc81b094215735629ca530d9b48aa3c35370d42ad31,180,360,,,
system/ManualMenu_eng.png,system,.png,17870,bcd941e891999844e527aa82247cb04b8cc012cf8130bdacf2860f4b64d2f011,180,360,,,
system/Manual_ch1.png,system,.png,1700871,f4086bcaff65aa18e19997971f8453757c8c9892a62c59f83b2c9acc8ae37339,800,6160,,,
system/Manual_ch2.png,system,.png,1734145,2bfbc6244c9a542493001d0da41a3d36adedeb26e948104f867afdf3a97d6c7c,800,6160,,,
system/Manual_eng.png,system,.png,1575851,da287264a409783d954e003dcb747c3b6e2e6e0209aff3486dc7527ac43ca4b8,800,6160,,,
system/MapMenu.png,system,.png,34639,3e2ec1579d05044b57b7bb11b28630574978a637e739a6d1d5a4e9b0b0fe3ade,400,840,,,
system/MapMenu2.png,system,.png,42827,527c5af3475dbf8043e357f68a4f3e89ce19bb20e94e3d539d86bcaabbea78d4,240,1600,,,
system/MapMenu2_ch.png,system,.png,40939,efd6931201781c38b87b4277eef424f009efacc7569a8586da09da8d73dad484,240,1600,,,
system/MapMenu_ch1.png,system,.png,40884,5f5d54e39466a89b24b64f27d1618d348a06f441c5180f06bcb268fd3617c033,400,840,,,
system/MapMenu_ch2.png,system,.png,41191,1b93d1c5314f1cbf3b2236b232a5d765d22ddd0e9fed5d7c036811ef38898575,400,840,,,
system/MenuTitle.png,system,.png,35323,2bb9ab92b70c7f99e4df3d03ee82472a91216250ab96b3843fc4a8207b4340ff,320,1040,,,
system/MenuTitle_ch1.png,system,.png,41496,30478db0d4641e993643a3eed0065540227e3e1144dc98947c38ee32ec33148f,320,1040,,,
system/MenuTitle_ch2.png,system,.png,42408,6a9def01f50fd46a92f12e021bbee7fb6d3f95a63737f027557c0cd347c511ed,320,1040,,,
system/NowLoading.png,system,.png,2399,a6a876730c1d660e5d280005f868d8d0a7ae7310bb44c2fd246030356526a1fe,280,30,,,
system/Num_l.png,system,.png,22102,889547fbc9c73ba074adc64e10452464b6353ba8c5103503eaa735fd8478c1cb,672,72,,,
system/Num_m.png,system,.png,11023,7bf0cd8b4d89aa148452a8ed9f8f4bd4d8b1539d3a6ce594f842a71782853839,320,48,,,
system/Num_s.png,system,.png,3156,ced6d0f479fcc2faf179235d4ffe217846d4c41fbeb029a878d39f8284f0a001,280,30,,,
system/Opening.png,system,.png,5114628,9cff9b16f8e8979f2ed92b3ec6c95b48eb0ab5a871f1582255acee7fe5bdd3f9,6400,3600,,,
system/PracticeMenu.png,system,.png,36622,09bb1983554f0a891d6ea33bf5e5c373ac27465811fa4a178650c52423e3ea1d,240,800,,,
system/RankingNotice.png,system,.png,74363,02b99db32e0210e285debecba868b22d768dd8e4d2c6bdcfeba6c2d563f1b74e,640,840,,,
system/StageFrame.png,system,.png,97232,a3e68637d53b7edae0736a6e581b60bb426eb2349541dfffc4b4cca2225ac6db,1200,720,,,
system/StageFrame2.png,system,.png,1585788,e3557f3abe9b3f67d17269fa7dd8ff22e2a391ee3007d8c49a4d64b694e7325c,1950,900,,,
system/Stand.png,system,.png,5661412,c2df6a5e4a04b05a8aca7f00431af335fd8546e5cf0be28e044382868abd110f,8000,5000,,,
system/Starting.png,system,.png,715689,7c2cc9796b9a813c4629bd9afbf8e9ff85250133b349c522349079a1c89bdeac,1280,720,,,
system/TextBox.png,system,.png,5521,d756a78a7aa925039aca5df23573dbdfa383f9e2f6a2ee03beb79fcb533f3adc,600,200,,,
system/TextIcon.png,system,.png,87174,d48b624397511d4739cabbe0b923e3a62b084ec07a1ad68ca45256838b6be53a,800,160,,,
system/TitleBack.png,system,.png,164965,3c7853cdbcf7b13cef61ff7fe960904983601125a8b378f52cacfb038982ff5b,1280,720,,,
system/TitleLogo.png,system,.png,34578,92819779a31108f6cd08882f09afe959ad25b8c0db9a249c8311c755f782f673,500,320,,,
system/TitleMenu.png,system,.png,20013,5518e8c27aac3a3498277ed7e518b6c7e7add1500ea8505eb016d6f7ed672854,540,540,,,
system/TitleMenu2.png,system,.png,8165,27798d1ea8faa1b2e82e5c4eb8ea9d41069a28f37ffffde2a5e2f5f9f6c2ead5,300,270,,,
system/TitleMenu2_ch1.png,system,.png,11643,0ed9f708bf2fe04744228ca1adb362d78f190ef7cf376c4de3cc51a7dcf9300e,300,270,,,
system/TitleMenu2_ch2.png,system,.png,11748,19b992a8259f7eeafb9d7d5d5b82c73c8ab67d18a37ff7bd6dfe13fa7e14451b,300,270,,,
system/WhiteBack.png,system,.png,5328,ede95a699f815ed1b894bc75e12dd0c97dd17f191cca578b856dd5b875c53679,1280,720,,,
text/text01.csv,text,.csv,33267,d20a7cce1ab8a313ae28c6a588d3622033c248377772dd161e331a770ff31b78,,,,cp932,557
text/text02.csv,text,.csv,37382,cd16cf7f35249e196abd8793ad493d385c2f5149a0eede4c98c8878a85a60bdd,,,,cp932,557
text/text03.csv,text,.csv,38297,0337e58ac39e85fab57b8d3f88fb5d5f00c5dd83bd89624400707a9628b46b0f,,,,utf-8-sig,557
text/text04.csv,text,.csv,38297,12b5804ee387bd9300bc9f26605b1670cc8a97a30491a460f294441e10db4199,,,,utf-8-sig,557
